Old Name,New Name,event_start_time_utc,Recording Start Time,Recording End Time,event_duration_seconds,low_frequency_hertz,high_frequency_hertz,common_name,species_name,other_tags
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:21:02,#REF!,#REF!,0.666,1593.457,3229.9805,194:Striated Pardalote,422:Pardalotus striatus,910:striated_pardalote_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:21:05,#REF!,#REF!,0.8,2024.1211,6416.8945,125:Masked Lapwing,492:Vanellus miles,784:masked_lapwing_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:21:07,#REF!,#REF!,4.088,2110.2539,7062.8906,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:06,#REF!,#REF!,1.822,1765.7227,4737.3047,169:Rufous Whistler,419:Pachycephala rufiventris,875:rufous_whistler_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:11,#REF!,#REF!,0.689,1507.3242,2842.3828,194:Striated Pardalote,422:Pardalotus striatus,910:striated_pardalote_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:13,#REF!,#REF!,1.4,4651.1719,7622.7539,179:Silvereye,495:Zosterops lateralis,900:silvereye_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:15,#REF!,#REF!,0.6,602.9297,7450.4883,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:23,#REF!,#REF!,0.844,990.5273,2411.7188,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:24,#REF!,#REF!,0.445,258.3984,8354.8828,10:Australian White Ibis,480:Threskiornis molucca,616:australian_white_ibis_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:35,#REF!,#REF!,0.511,1550.3906,6632.2266,169:Rufous Whistler,419:Pachycephala rufiventris,877:rufous_whistler_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:42,#REF!,#REF!,0.889,1765.7227,8268.75,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:48,#REF!,#REF!,1.333,2024.1211,3875.9766,114:Little Bronze-Cuckoo,294:Chalcites minutillus,767:little_bronze_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:22:53,#REF!,#REF!,4.489,861.3281,2842.3828,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:00,#REF!,#REF!,8.711,2325.5859,8268.75,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:00,#REF!,#REF!,3.755,1076.6602,2670.1172,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:16,#REF!,#REF!,0.377,1679.5898,7579.6875,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:18,#REF!,#REF!,0.378,2067.1875,5081.8359,169:Rufous Whistler,419:Pachycephala rufiventris,877:rufous_whistler_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:31,#REF!,#REF!,0.689,947.4609,2368.6523,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:35,#REF!,#REF!,0.6,1593.457,3014.6484,194:Striated Pardalote,422:Pardalotus striatus,910:striated_pardalote_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:50,#REF!,#REF!,1.933,5081.8359,9819.1406,217:White-browed Scrubwren,464:Sericornis frontalis,979:white_browed_scrubwren_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:23:57,#REF!,#REF!,0.6,1464.2578,7881.1523,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:00,#REF!,#REF!,3.422,904.3945,2756.25,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:06,#REF!,#REF!,0.511,947.4609,7407.4219,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:09,#REF!,#REF!,4.511,2627.0508,7967.2852,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:29,#REF!,#REF!,2.644,4866.5039,8182.6172,,,540:Fairy-wren|598:Unsure of species
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:36,#REF!,#REF!,2.822,1507.3242,3531.4453,112:Lewin's Honeyeater,389:Meliphaga lewinii,762:lewin_s_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:24:42,#REF!,#REF!,2.711,2110.2539,5254.1016,169:Rufous Whistler,419:Pachycephala rufiventris,875:rufous_whistler_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:03,#REF!,#REF!,1.067,1335.0586,4263.5742,36:Brown Thornbill,252:Acanthiza pusilla,642:brown_thornbill_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:22,#REF!,#REF!,0.534,818.2617,5081.8359,198:Sulphur-crested Cockatoo,278:Cacatua galerita,913:sulphur_crested_cockatoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:31,#REF!,#REF!,0.756,1162.793,2325.5859,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:38,#REF!,#REF!,13.489,2024.1211,8957.8125,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:51,#REF!,#REF!,3.178,775.1953,2885.4492,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:25:57,#REF!,#REF!,0.6,3832.9102,5124.9023,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,894:scarlet_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:02,#REF!,#REF!,0.734,1205.8594,2411.7188,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:05,#REF!,#REF!,0.578,4565.0391,8311.8164,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:07,#REF!,#REF!,4.288,904.3945,2885.4492,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:09,#REF!,#REF!,5,1507.3242,8354.8828,112:Lewin's Honeyeater,389:Meliphaga lewinii,763:lewin_s_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:14,#REF!,#REF!,0.578,3660.6445,4909.5703,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,894:scarlet_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:37,#REF!,#REF!,1.422,3402.2461,5943.1641,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:26:44,#REF!,#REF!,1.355,1808.7891,3746.7773,114:Little Bronze-Cuckoo,294:Chalcites minutillus,767:little_bronze_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:27:07,#REF!,#REF!,1.511,3488.3789,6072.3633,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:27:12,#REF!,#REF!,5.311,1076.6602,3359.1797,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:27:44,#REF!,#REF!,5.155,2153.3203,4349.707,231:White-throated Treecreeper,310:Cormobates leucophaea,994:white_throated_treecreeper_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:27:52,#REF!,#REF!,1.089,1076.6602,2325.5859,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:10,#REF!,#REF!,1.378,3789.8438,6373.8281,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:12,#REF!,#REF!,2.708,258.3984,8268.75,80:Eastern Whipbird,451:Psophodes olivaceus,707:eastern_whipbird_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:23,#REF!,#REF!,0.955,645.9961,7149.0234,198:Sulphur-crested Cockatoo,278:Cacatua galerita,914:sulphur_crested_cockatoo_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:45,#REF!,#REF!,0.578,3143.8477,5469.4336,179:Silvereye,495:Zosterops lateralis,902:silvereye_4
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:46,#REF!,#REF!,0.645,3962.1094,6589.1602,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:50,#REF!,#REF!,0.889,1722.6563,5469.4336,125:Masked Lapwing,492:Vanellus miles,784:masked_lapwing_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:28:58,#REF!,#REF!,3.489,1162.793,2627.0508,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:04,#REF!,#REF!,1.956,689.0625,8570.2148,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:11,#REF!,#REF!,0.666,4349.707,6589.1602,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:16,#REF!,#REF!,1.244,3359.1797,6244.6289,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:40,#REF!,#REF!,3.933,1162.793,2885.4492,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:45,#REF!,#REF!,1.933,602.9297,8311.8164,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:47,#REF!,#REF!,4.045,4435.8398,6201.5625,229:White-throated Honeyeater,390:Melithreptus albogularis,990:white_throated_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:52,#REF!,#REF!,1.311,2239.4531,4005.1758,114:Little Bronze-Cuckoo,294:Chalcites minutillus,767:little_bronze_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:29:56,#REF!,#REF!,2.533,1937.9883,7235.1563,81:Eastern Yellow Robin,335:Eopsaltria australis,710:eastern_yellow_robin_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:30:07,#REF!,#REF!,1.045,3445.3125,5426.3672,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:30:09,#REF!,#REF!,3.867,2239.4531,6373.8281,81:Eastern Yellow Robin,335:Eopsaltria australis,710:eastern_yellow_robin_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:30:16,#REF!,#REF!,3.045,990.5273,2756.25,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:30:46,#REF!,#REF!,0.978,6158.4961,8613.2813,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,895:scarlet_honeyeater_4
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:30:48,#REF!,#REF!,0.577,4565.0391,7149.0234,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:31:06,#REF!,#REF!,1.112,4091.3086,6933.6914,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:31:11,#REF!,#REF!,2.845,2799.3164,5167.9688,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:31:17,#REF!,#REF!,3.467,1119.7266,3273.0469,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:31:19,#REF!,#REF!,3.378,3962.1094,6029.2969,229:White-throated Honeyeater,390:Melithreptus albogularis,990:white_throated_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:31:23,#REF!,#REF!,4.956,1851.8555,6589.1602,81:Eastern Yellow Robin,335:Eopsaltria australis,710:eastern_yellow_robin_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:32:14,#REF!,#REF!,0.666,4952.6367,7450.4883,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:32:22,#REF!,#REF!,1.733,5684.7656,8484.082,,,540:Fairy-wren|598:Unsure of species
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:32:35,#REF!,#REF!,0.889,3703.7109,5770.8984,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:32:37,#REF!,#REF!,1.156,2067.1875,3574.5117,114:Little Bronze-Cuckoo,294:Chalcites minutillus,767:little_bronze_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:32:47,#REF!,#REF!,5.556,2024.1211,9905.2734,81:Eastern Yellow Robin,335:Eopsaltria australis,710:eastern_yellow_robin_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:33:02,#REF!,#REF!,0.933,3574.5117,5469.4336,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:33:06,#REF!,#REF!,1.289,2196.3867,3746.7773,114:Little Bronze-Cuckoo,294:Chalcites minutillus,767:little_bronze_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:33:10,#REF!,#REF!,4.4,1593.457,7149.0234,81:Eastern Yellow Robin,335:Eopsaltria australis,710:eastern_yellow_robin_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:33:33,#REF!,#REF!,0.489,3574.5117,4780.3711,179:Silvereye,495:Zosterops lateralis,901:silvereye_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:33:58,#REF!,#REF!,0.578,990.5273,6416.8945,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:34:00,#REF!,#REF!,2.756,1421.1914,8527.1484,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,632:blue_faced_honeyeater_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:34:04,#REF!,#REF!,0.511,1248.9258,6459.9609,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:34:06,#REF!,#REF!,1.266,3316.1133,5598.6328,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:34:08,#REF!,#REF!,2.8,2110.2539,3100.7813,81:Eastern Yellow Robin,335:Eopsaltria australis,709:eastern_yellow_robin_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:34:26,#REF!,#REF!,3.511,4737.3047,6287.6953,229:White-throated Honeyeater,390:Melithreptus albogularis,990:white_throated_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:35:32,#REF!,#REF!,1.244,3531.4453,5340.2344,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:36:25,#REF!,#REF!,1.155,3402.2461,6158.4961,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:36:39,#REF!,#REF!,1.778,2110.2539,2885.4492,81:Eastern Yellow Robin,335:Eopsaltria australis,709:eastern_yellow_robin_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:36:42,#REF!,#REF!,2.644,1248.9258,2971.582,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:37:03,#REF!,#REF!,4.489,1550.3906,8699.4141,25:Blue-faced Honeyeater,333:Entomyzon cyanotis,630:blue_faced_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:37:16,#REF!,#REF!,4.778,1119.7266,2799.3164,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:37:31,#REF!,#REF!,1.245,3574.5117,5555.5664,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:38:07,#REF!,#REF!,1.622,2067.1875,3057.7148,81:Eastern Yellow Robin,335:Eopsaltria australis,709:eastern_yellow_robin_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:38:10,#REF!,#REF!,1.111,3316.1133,5469.4336,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:38:33,#REF!,#REF!,10.956,344.5313,1119.7266,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:39:01,#REF!,#REF!,13.044,430.6641,1205.8594,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:39:09,#REF!,#REF!,1.311,3316.1133,6115.4297,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:39:46,#REF!,#REF!,0.622,4521.9727,6287.6953,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:39:55,#REF!,#REF!,4.4,2670.1172,5727.832,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:40:01,#REF!,#REF!,1.245,2928.5156,5211.0352,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:40:06,#REF!,#REF!,13.311,258.3984,1378.125,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:40:09,#REF!,#REF!,0.333,2239.4531,9130.0781,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:40:34,#REF!,#REF!,0.555,4220.5078,6072.3633,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:41:01,#REF!,#REF!,5.067,387.5977,1248.9258,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:41:04,#REF!,#REF!,3.889,1248.9258,3445.3125,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:41:14,#REF!,#REF!,0.978,3531.4453,5641.6992,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:41:25,#REF!,#REF!,0.489,4220.5078,5857.0313,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:42:21,#REF!,#REF!,1.089,4091.3086,5211.0352,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,893:scarlet_honeyeater_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:42:32,#REF!,#REF!,0.445,2110.2539,9345.4102,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:44:29,#REF!,#REF!,0.866,2024.1211,5900.0977,125:Masked Lapwing,492:Vanellus miles,784:masked_lapwing_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:45:30,#REF!,#REF!,0.689,1335.0586,9173.1445,19:Black-faced Cuckoo-shrike,306:Coracina novaehollandiae,626:black_faced_cuckoo_shrike_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:46:09,#REF!,#REF!,0.666,1550.3906,9388.4766,19:Black-faced Cuckoo-shrike,306:Coracina novaehollandiae,626:black_faced_cuckoo_shrike_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:46:26,#REF!,#REF!,1.178,1291.9922,9130.0781,19:Black-faced Cuckoo-shrike,306:Coracina novaehollandiae,625:black_faced_cuckoo_shrike_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:46:32,#REF!,#REF!,9.2,430.6641,1507.3242,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,4:47:55,#REF!,#REF!,0.734,1378.125,3100.7813,194:Striated Pardalote,422:Pardalotus striatus,910:striated_pardalote_1
